,sample,path,fna_file,fsa_file,gff_file,tbl_file,contig_base
0,5PB3K_24YB70,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3K_24YB70,True,True,True,True,CHCGHOFD
0,5PB3K_24YB71,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3K_24YB71,True,True,True,True,MMFDFCOA
0,5PB3N_24YB27,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB27,True,True,True,True,IILOIDEI
0,5PB3N_24YB30,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB30,True,True,True,True,DIKNPEGH
0,5PB3N_24YB31,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB31,True,True,True,True,MKFHHFOF
0,5PB3N_24YB33,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB33,True,True,True,True,MNNONOIH
0,5PB3N_24YB34,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB34,True,True,True,True,JJKECEBE
0,5PB3N_24YB35,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB35,True,True,True,True,PIMBEIPF
0,5PB3N_24YB36,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB36,True,True,True,True,KGMIMAED
0,5PB3N_24YB42,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB42,True,True,True,True,DEIOPOOO
0,5PB3N_24YB43,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB43,True,True,True,True,NONBDJFM
0,5PB3N_24YB44,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/5PB3N_24YB44,True,True,True,True,BFEFNDJP
0,6AA1C_X0438,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0438,True,True,True,True,INAMFNEI
0,6AA1C_X0440,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0440,True,True,True,True,IODKFBIN
0,6AA1C_X0441,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0441,True,True,True,True,HHKKMDPA
0,6AA1C_X0444,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0444,True,True,True,True,BMFONDKN
0,6AA1C_X0445,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0445,True,True,True,True,EPPOBFIH
0,6AA1C_X0446,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0446,True,True,True,True,LNMFFGHH
0,6AA1C_X0448,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0448,True,True,True,True,FMGIBDDB
0,6AA1C_X0450,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0450,True,True,True,True,IKKEIKMJ
0,6AA1C_X0451,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0451,True,True,True,True,FPILMCAK
0,6AA1C_X0452,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0452,True,True,True,True,FOPNHHGE
0,6AA1C_X0455,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0455,True,True,True,True,MBOENCHL
0,6AA1C_X0456,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0456,True,True,True,True,CEMHFMPN
0,6AA1C_X0457,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0457,True,True,True,True,ILHHEALN
0,6AA1C_X0458,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0458,True,True,True,True,IFLJNMHK
0,6AA1C_X0459,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0459,True,True,True,True,GNAHHOKE
0,6AA1C_X0460,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0460,True,True,True,True,IFEPBDAI
0,6AA1C_X0461,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0461,True,True,True,True,KNJNBEKI
0,6AA1C_X0463,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0463,True,True,True,True,OKCHFKLG
0,6AA1C_X0680,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0680,True,True,True,True,LANONNMD
0,6AA1C_X0681,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1C_X0681,True,True,True,True,PNFBPBFE
0,6AA1F_AF35,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF35,True,True,True,True,DAEMBENM
0,6AA1F_AF36,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF36,True,True,True,True,BBEPKLKP
0,6AA1F_AF37,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF37,True,True,True,True,FBLEFOBD
0,6AA1F_AF39,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF39,True,True,True,True,JCAFGMPI
0,6AA1F_AF41,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF41,True,True,True,True,DPOKHDIK
0,6AA1F_AF42,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF42,True,True,True,True,HAOEKKEA
0,6AA1F_AF43,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF43,True,True,True,True,FDFOCIIO
0,6AA1F_AF44,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF44,True,True,True,True,IIAFBNDI
0,6AA1F_AF47,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF47,True,True,True,True,PPPNDAEO
0,6AA1F_AF48,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF48,True,True,True,True,MDKDDADF
0,6AA1F_AF49,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF49,True,True,True,True,DCNPEBKH
0,6AA1F_AF50,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF50,True,True,True,True,JNEPCJCB
0,6AA1F_AF53,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF53,True,True,True,True,BCDOINJK
0,6AA1F_AF54,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF54,True,True,True,True,LNFPHNEK
0,6AA1F_AF55,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF55,True,True,True,True,KLMJKJOK
0,6AA1F_AF56,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF56,True,True,True,True,FGKNHFKD
0,6AA1F_AF57,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF57,True,True,True,True,GPLMHOEN
0,6AA1F_AF58,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF58,True,True,True,True,CNPEAFJH
0,6AA1F_AF60,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF60,True,True,True,True,OGAAMMGE
0,6AA1F_AF61,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF61,True,True,True,True,GPHJODMM
0,6AA1F_AF62,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF62,True,True,True,True,DPNCIFCE
0,6AA1F_AF63,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_AF63,True,True,True,True,ADOINDCE
0,6AA1F_X0596,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1F_X0596,True,True,True,True,FGOBDAEP
0,6AA1K_X0137,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0137,True,True,True,True,EAOEGCLP
0,6AA1K_X0138,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0138,True,True,True,True,ANIICNDE
0,6AA1K_X0139,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0139,True,True,True,True,APGBDLEI
0,6AA1K_X0140,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0140,True,True,True,True,DKCOAFCB
0,6AA1K_X0141,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0141,True,True,True,True,PHCNOHOO
0,6AA1K_X0143,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0143,True,True,True,True,LHLOIMGD
0,6AA1K_X0144,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0144,True,True,True,True,NMKBLCIG
0,6AA1K_X0145,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0145,True,True,True,True,OFGDMFKE
0,6AA1K_X0146,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0146,True,True,True,True,MJGOCBGA
0,6AA1K_X0147,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0147,True,True,True,True,FLPGNACK
0,6AA1K_X0148,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0148,True,True,True,True,OCMNDGPL
0,6AA1K_X0149,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0149,True,True,True,True,ODOCHPCF
0,6AA1K_X0150,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0150,True,True,True,True,NPFOMGPJ
0,6AA1K_X0151,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0151,True,True,True,True,COGKKFDN
0,6AA1K_X0152,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0152,True,True,True,True,CKMPKJOE
0,6AA1K_X0153,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0153,True,True,True,True,GKGMJGHD
0,6AA1K_X0154,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0154,True,True,True,True,NPGJGHKG
0,6AA1K_X0155,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0155,True,True,True,True,FJIJGMFP
0,6AA1K_X0157,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0157,True,True,True,True,MCGDCFNE
0,6AA1K_X0158,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0158,True,True,True,True,NLEICBDJ
0,6AA1K_X0159,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0159,True,True,True,True,KFCNAJFN
0,6AA1K_X0160,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0160,True,True,True,True,POICJIGB
0,6AA1K_X0161,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0161,True,True,True,True,NDBAHCDA
0,6AA1K_X0162,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0162,True,True,True,True,FIPIBOJL
0,6AA1K_X0163,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1K_X0163,True,True,True,True,NJAKOLPN
0,6AA1N_X0534,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0534,True,True,True,True,DBGIAABL
0,6AA1N_X0535,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0535,True,True,True,True,GMDJBLEI
0,6AA1N_X0537,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0537,True,True,True,True,MOCEPLKD
0,6AA1N_X0538,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0538,True,True,True,True,ICJBGEME
0,6AA1N_X0539,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0539,True,True,True,True,OELPEKGN
0,6AA1N_X0540,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0540,True,True,True,True,GAPEHDIM
0,6AA1N_X0541,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0541,True,True,True,True,IDCACHGM
0,6AA1N_X0542,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0542,True,True,True,True,GACFOBHD
0,6AA1N_X0544,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0544,True,True,True,True,FMMGNBAF
0,6AA1N_X0545,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0545,True,True,True,True,KCHLNKFE
0,6AA1N_X0546,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0546,True,True,True,True,MNEICEEM
0,6AA1N_X0547,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0547,True,True,True,True,BEOJHIOG
0,6AA1N_X0548,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0548,True,True,True,True,GLACLAEA
0,6AA1N_X0550,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0550,True,True,True,True,IHGDLIEE
0,6AA1N_X0551,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0551,True,True,True,True,OAIEHBLK
0,6AA1N_X0552,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0552,True,True,True,True,PMAFBBKJ
0,6AA1N_X0553,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0553,True,True,True,True,GNNLHIOK
0,6AA1N_X0554,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0554,True,True,True,True,OFIBGHCF
0,6AA1N_X0555,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0555,True,True,True,True,DLHNEENF
0,6AA1N_X0556,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0556,True,True,True,True,DJOGPBMI
0,6AA1N_X0557,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0557,True,True,True,True,FOFFBIEG
0,6AA1N_X0558,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0558,True,True,True,True,HKBPOGDE
0,6AA1N_X0559,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0559,True,True,True,True,FBHCLGBB
0,6AA1N_X0560,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0560,True,True,True,True,BLAPEBJP
0,6AA1N_X0562,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6AA1N_X0562,True,True,True,True,OPFGAEAG
0,6PA1C_X0603,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0603,True,True,True,True,MFFIELOJ
0,6PA1C_X0604,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0604,True,True,True,True,AAMLOECA
0,6PA1C_X0608,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0608,True,True,True,True,KJKNANLJ
0,6PA1C_X0610,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0610,True,True,True,True,IFFJGHNA
0,6PA1C_X0614,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0614,True,True,True,True,PECBJGFC
0,6PA1C_X0615,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0615,True,True,True,True,BMCMDEPE
0,6PA1C_X0616,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0616,True,True,True,True,FOGMOFGK
0,6PA1C_X0618,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0618,True,True,True,True,ACELCLPO
0,6PA1C_X0624,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1C_X0624,True,True,True,True,MOFHLEAC
0,6PA1N_PN01,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN01,True,True,True,True,OPAAMNKO
0,6PA1N_PN02,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN02,True,True,True,True,MIFOMLDK
0,6PA1N_PN03,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN03,True,True,True,True,OOMHEDEE
0,6PA1N_PN04,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN04,True,True,True,True,AAKPANDA
0,6PA1N_PN05,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN05,True,True,True,True,BHKMPEHK
0,6PA1N_PN06,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN06,True,True,True,True,CFIDDAGH
0,6PA1N_PN07,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN07,True,True,True,True,JAEAPIBO
0,6PA1N_PN08,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN08,True,True,True,True,DDMDCEGH
0,6PA1N_PN09,/home/atripp/mit_lieberman/projects/adt_general/ACERA_PROJECT/DATA/ASSEMBLIES/ISOLATE/4-annotation/Isolate_annotation_filtered/6PA1N_PN09,True,True,True,True,NOPLBGIA
