,gene,gains,losses,count,dist,subsize
1075,cutC,0,0,45.0,0.0,0.5557239999999999
1076,phoU2,0,0,45.0,0.0,0.5557239999999999
1077,group_4028,0,0,45.0,0.0,0.5557239999999999
1078,ccs1,0,0,45.0,0.0,0.5557239999999999
1079,lysS1,0,0,45.0,0.0,0.5557239999999999
1080,group_4054,0,0,45.0,0.0,0.5557239999999999
1081,wbpA,0,0,45.0,0.0,0.5557239999999999
1082,group_4062,0,0,45.0,0.0,0.5557239999999999
1083,end,0,0,45.0,0.0,0.5557239999999999
1084,ppdK,0,0,45.0,0.0,0.5557239999999999
1085,guaA,0,0,45.0,0.0,0.5557239999999999
1086,cysE,0,0,45.0,0.0,0.5557239999999999
1087,group_4169,0,0,45.0,0.0,0.5557239999999999
1088,group_4173,0,0,45.0,0.0,0.5557239999999999
1089,ftsY,0,0,45.0,0.0,0.5557239999999999
1090,coaD,0,0,45.0,0.0,0.5557239999999999
1091,ptsH_3,0,0,45.0,0.0,0.5557239999999999
1092,nuoL,0,0,45.0,0.0,0.5557239999999999
1093,murB,0,0,45.0,0.0,0.5557239999999999
1094,gatD,0,0,45.0,0.0,0.5557239999999999
1095,rnj,0,0,45.0,0.0,0.5557239999999999
1096,group_4437,0,0,45.0,0.0,0.5557239999999999
1097,cypB,0,0,45.0,0.0,0.5557239999999999
1098,group_4498,0,0,45.0,0.0,0.5557239999999999
1099,group_4505,0,0,45.0,0.0,0.5557239999999999
1100,lpdC,0,0,45.0,0.0,0.5557239999999999
1101,atpF,0,0,45.0,0.0,0.5557239999999999
1102,pdtaS,0,0,45.0,0.0,0.5557239999999999
1103,modA,0,0,45.0,0.0,0.5557239999999999
1104,group_4558,0,0,45.0,0.0,0.5557239999999999
1105,ymdB,0,0,45.0,0.0,0.5557239999999999
1106,sdaA,0,0,45.0,0.0,0.5557239999999999
1107,hemB,0,0,45.0,0.0,0.5557239999999999
1108,wbpD,0,0,45.0,0.0,0.5557239999999999
1109,group_4613,0,0,45.0,0.0,0.5557239999999999
1110,group_4636,0,0,45.0,0.0,0.5557239999999999
1111,group_4639,0,0,45.0,0.0,0.5557239999999999
1112,degP,0,0,45.0,0.0,0.5557239999999999
1113,rlpA_2,0,0,45.0,0.0,0.5557239999999999
1114,group_4662,0,0,45.0,0.0,0.5557239999999999
1115,fixA,0,0,45.0,0.0,0.5557239999999999
1116,group_4674,0,0,45.0,0.0,0.5557239999999999
1117,yqfL,0,0,45.0,0.0,0.5557239999999999
1118,ahpC,0,0,45.0,0.0,0.5557239999999999
1119,group_4696,0,0,45.0,0.0,0.5557239999999999
1120,lcpB,0,0,45.0,0.0,0.5557239999999999
1121,purU,0,0,45.0,0.0,0.5557239999999999
1122,pheS,0,0,45.0,0.0,0.5557239999999999
1123,csd,0,0,45.0,0.0,0.5557239999999999
1124,group_4764,0,0,45.0,0.0,0.5557239999999999
1125,ansP2_2,0,0,45.0,0.0,0.5557239999999999
1126,group_4777,0,0,45.0,0.0,0.5557239999999999
1127,nuoB_1,0,0,45.0,0.0,0.5557239999999999
1128,group_4836,0,0,45.0,0.0,0.5557239999999999
1129,group_4945,0,0,45.0,0.0,0.5557239999999999
1130,coaA,0,0,45.0,0.0,0.5557239999999999
1131,group_5074,0,0,45.0,0.0,0.5557239999999999
1132,group_5084,0,0,45.0,0.0,0.5557239999999999
1133,murJ,0,0,45.0,0.0,0.5557239999999999
1134,lysP,0,0,45.0,0.0,0.5557239999999999
1135,group_5244,0,0,45.0,0.0,0.5557239999999999
1136,group_5262,0,0,45.0,0.0,0.5557239999999999
1137,group_5268,0,0,45.0,0.0,0.5557239999999999
1138,group_5296,0,0,45.0,0.0,0.5557239999999999
1139,glpR_1,0,0,45.0,0.0,0.5557239999999999
1140,tdk,0,0,45.0,0.0,0.5557239999999999
1141,group_5315,0,0,45.0,0.0,0.5557239999999999
1142,lgt,0,0,45.0,0.0,0.5557239999999999
1143,sigR,0,0,45.0,0.0,0.5557239999999999
1144,group_5338,0,0,45.0,0.0,0.5557239999999999
1145,group_5341,0,0,45.0,0.0,0.5557239999999999
1146,cobL,0,0,45.0,0.0,0.5557239999999999
1147,cbiM,0,0,45.0,0.0,0.5557239999999999
1148,cobI,0,0,45.0,0.0,0.5557239999999999
1149,msiK,0,0,45.0,0.0,0.5557239999999999
1150,phoP,0,0,45.0,0.0,0.5557239999999999
1151,lsr2,0,0,45.0,0.0,0.5557239999999999
1152,group_5378,0,0,45.0,0.0,0.5557239999999999
1153,iolG_1,0,0,45.0,0.0,0.5557239999999999
1154,per,0,0,45.0,0.0,0.5557239999999999
1155,group_5405,0,0,45.0,0.0,0.5557239999999999
1156,group_5426,0,0,45.0,0.0,0.5557239999999999
1157,mutX,0,0,45.0,0.0,0.5557239999999999
1158,group_5434,0,0,45.0,0.0,0.5557239999999999
1159,group_5450,0,0,45.0,0.0,0.5557239999999999
1160,recG,0,0,45.0,0.0,0.5557239999999999
1161,cdsA,0,0,45.0,0.0,0.5557239999999999
1162,rpmG2_2,0,0,45.0,0.0,0.5557239999999999
1163,pyrH,0,0,45.0,0.0,0.5557239999999999
1164,dut,0,0,45.0,0.0,0.5557239999999999
1165,btuR,0,0,45.0,0.0,0.5557239999999999
1166,group_6667,0,0,45.0,0.0,0.5557239999999999
1167,group_6682,0,0,45.0,0.0,0.5557239999999999
1168,rpmH,0,0,45.0,0.0,0.5557239999999999
1169,ssb,0,0,45.0,0.0,0.5557239999999999
1170,group_6715,0,0,45.0,0.0,0.5557239999999999
1171,rplF,0,0,45.0,0.0,0.5557239999999999
1172,group_6763,0,0,45.0,0.0,0.5557239999999999
1173,group_6814,0,0,45.0,0.0,0.5557239999999999
1174,rne,0,0,45.0,0.0,0.5557239999999999
1175,bmr3,0,0,45.0,0.0,0.5557239999999999
1176,yfmC,0,0,45.0,0.0,0.5557239999999999
1177,axeA,0,0,45.0,0.0,0.5557239999999999
1178,group_1467,0,0,45.0,0.0,0.5557239999999999
1179,group_1563,0,0,45.0,0.0,0.5557239999999999
1180,dinG_1,0,0,45.0,0.0,0.5557239999999999
1181,btuD_8,0,0,45.0,0.0,0.5557239999999999
1182,group_1950,0,0,45.0,0.0,0.5557239999999999
1183,pdaC,0,0,45.0,0.0,0.5557239999999999
1184,glnQ_1,0,0,45.0,0.0,0.5557239999999999
1185,yegS,0,0,45.0,0.0,0.5557239999999999
1186,gatB_1,0,0,45.0,0.0,0.5557239999999999
1187,ytrE_2,0,0,45.0,0.0,0.5557239999999999
1188,group_2242,0,0,45.0,0.0,0.5557239999999999
1189,group_2245,0,0,45.0,0.0,0.5557239999999999
1190,group_2387,0,0,45.0,0.0,0.5557239999999999
1191,folP1,0,0,45.0,0.0,0.5557239999999999
1192,uvrC,0,0,45.0,0.0,0.5557239999999999
1193,group_2831,0,0,45.0,0.0,0.5557239999999999
1194,group_2865,0,0,45.0,0.0,0.5557239999999999
1195,group_2960,0,0,45.0,0.0,0.5557239999999999
1196,group_2975,0,0,45.0,0.0,0.5557239999999999
1197,group_3085,0,0,45.0,0.0,0.5557239999999999
1198,nucS,0,0,45.0,0.0,0.5557239999999999
1199,argR_1,0,0,45.0,0.0,0.5557239999999999
1200,ctaE,0,0,45.0,0.0,0.5557239999999999
1201,crcB_2,0,0,45.0,0.0,0.5557239999999999
1202,hmuV,0,0,45.0,0.0,0.5557239999999999
1203,group_3389,0,0,45.0,0.0,0.5557239999999999
1204,pknB,0,0,45.0,0.0,0.5557239999999999
1205,nadE,0,0,45.0,0.0,0.5557239999999999
1206,pgi,0,0,45.0,0.0,0.5557239999999999
1207,group_3536,0,0,45.0,0.0,0.5557239999999999
1208,oxyR,0,0,45.0,0.0,0.5557239999999999
1209,icd,0,0,45.0,0.0,0.5557239999999999
1210,group_3588,0,0,45.0,0.0,0.5557239999999999
1211,tig,0,0,45.0,0.0,0.5557239999999999
1212,pdxI,0,0,45.0,0.0,0.5557239999999999
1213,group_3852,0,0,45.0,0.0,0.5557239999999999
1214,mnaT,0,0,45.0,0.0,0.5557239999999999
1215,rnaSA3,0,0,45.0,0.0,0.5557239999999999
1216,folC,0,0,45.0,0.0,0.5557239999999999
1217,bioA,0,0,45.0,0.0,0.5557239999999999
1218,pncA,0,0,45.0,0.0,0.5557239999999999
1219,nrdJ,0,0,45.0,0.0,0.5557239999999999
1220,group_3958,0,0,45.0,0.0,0.5557239999999999
1221,group_4207,0,0,45.0,0.0,0.5557239999999999
1222,group_4218,0,0,45.0,0.0,0.5557239999999999
1223,cshA,0,0,45.0,0.0,0.5557239999999999
1224,group_4285,0,0,45.0,0.0,0.5557239999999999
1225,sepF,0,0,45.0,0.0,0.5557239999999999
1226,group_4471,0,0,45.0,0.0,0.5557239999999999
1227,crcB_1,0,0,45.0,0.0,0.5557239999999999
1228,group_4504,0,0,45.0,0.0,0.5557239999999999
1229,group_4557,0,0,45.0,0.0,0.5557239999999999
1230,mutY,0,0,45.0,0.0,0.5557239999999999
1231,group_4637,0,0,45.0,0.0,0.5557239999999999
1232,ugpQ_2,0,0,45.0,0.0,0.5557239999999999
1233,recO,0,0,45.0,0.0,0.5557239999999999
1234,lexA,0,0,45.0,0.0,0.5557239999999999
1235,nudI,0,0,45.0,0.0,0.5557239999999999
1236,cobN,0,0,45.0,0.0,0.5557239999999999
1237,xerD,0,0,45.0,0.0,0.5557239999999999
1238,hisF,0,0,45.0,0.0,0.5557239999999999
1239,hisC,0,0,45.0,0.0,0.5557239999999999
1240,nreC_1,0,0,45.0,0.0,0.5557239999999999
1241,group_6708,0,0,45.0,0.0,0.5557239999999999
1242,rpmF,0,0,45.0,0.0,0.5557239999999999
1243,group_6722,0,0,45.0,0.0,0.5557239999999999
1244,nnr,0,0,45.0,0.0,0.5557239999999999
1245,rpoA,0,0,45.0,0.0,0.5557239999999999
1246,pgl,0,0,45.0,0.0,0.5557239999999999
1247,lcfB,0,0,45.0,0.0,0.5557239999999999
1248,group_1691,0,0,45.0,0.0,0.5557239999999999
1249,group_1869,0,0,45.0,0.0,0.5557239999999999
1250,pip_1,0,0,45.0,0.0,0.5557239999999999
1251,thrS,0,0,45.0,0.0,0.5557239999999999
1252,group_2356,0,0,45.0,0.0,0.5557239999999999
1253,mfd,0,0,45.0,0.0,0.5557239999999999
1254,pyrC,0,0,45.0,0.0,0.5557239999999999
1255,group_2950,0,0,45.0,0.0,0.5557239999999999
1256,rimM,0,0,45.0,0.0,0.5557239999999999
1257,group_3104,0,0,45.0,0.0,0.5557239999999999
1258,group_3334,0,0,45.0,0.0,0.5557239999999999
1259,group_3453,0,0,45.0,0.0,0.5557239999999999
1260,btuD_7,0,0,45.0,0.0,0.5557239999999999
1261,sufU,0,0,45.0,0.0,0.5557239999999999
1262,malE,0,0,45.0,0.0,0.5557239999999999
1263,uvrD2,0,0,45.0,0.0,0.5557239999999999
1264,nagF_1,0,0,45.0,0.0,0.5557239999999999
1265,group_3877,0,0,45.0,0.0,0.5557239999999999
1266,group_3953,0,0,45.0,0.0,0.5557239999999999
1267,btuF_2,0,0,45.0,0.0,0.5557239999999999
1268,nifH,0,0,45.0,0.0,0.5557239999999999
1269,group_4459,0,0,45.0,0.0,0.5557239999999999
1270,group_4525,0,0,45.0,0.0,0.5557239999999999
1271,atpH_1,0,0,45.0,0.0,0.5557239999999999
1272,group_4541,0,0,45.0,0.0,0.5557239999999999
1273,dmsB,0,0,45.0,0.0,0.5557239999999999
1274,trmD,0,0,45.0,0.0,0.5557239999999999
1275,group_4744,0,0,45.0,0.0,0.5557239999999999
1276,group_4772,0,0,45.0,0.0,0.5557239999999999
1277,group_5312,0,0,45.0,0.0,0.5557239999999999
1278,group_5398,0,0,45.0,0.0,0.5557239999999999
1279,group_5493,0,0,45.0,0.0,0.5557239999999999
1280,group_5509,0,0,45.0,0.0,0.5557239999999999
1281,pstP,0,0,45.0,0.0,0.5557239999999999
1282,group_6716,0,0,45.0,0.0,0.5557239999999999
1283,kgtP,0,0,45.0,0.0,0.5557239999999999
1284,group_1614,0,0,45.0,0.0,0.5557239999999999
1285,nqo4,0,0,45.0,0.0,0.5557239999999999
1286,ddl_1,0,0,45.0,0.0,0.5557239999999999
1287,pfkA,0,0,45.0,0.0,0.5557239999999999
1288,group_2083,0,0,45.0,0.0,0.5557239999999999
1289,yheS,0,0,45.0,0.0,0.5557239999999999
1290,ilvH,0,0,45.0,0.0,0.5557239999999999
1291,group_2780,0,0,45.0,0.0,0.5557239999999999
1292,group_3020,0,0,45.0,0.0,0.5557239999999999
1293,ispF,0,0,45.0,0.0,0.5557239999999999
1294,xseA,0,0,45.0,0.0,0.5557239999999999
1295,fpuB,0,0,45.0,0.0,0.5557239999999999
1296,naiP,0,0,45.0,0.0,0.5557239999999999
1297,mcl2,0,0,45.0,0.0,0.5557239999999999
1298,leuC_1,0,0,45.0,0.0,0.5557239999999999
1299,xerC,0,0,45.0,0.0,0.5557239999999999
1300,kefC,0,0,45.0,0.0,0.5557239999999999
1301,cof,0,0,45.0,0.0,0.5557239999999999
1302,fba,0,0,45.0,0.0,0.5557239999999999
1303,group_4147,0,0,45.0,0.0,0.5557239999999999
1304,ftsZ,0,0,45.0,0.0,0.5557239999999999
1305,group_4593,0,0,45.0,0.0,0.5557239999999999
1306,group_4654,0,0,45.0,0.0,0.5557239999999999
1307,rnpA,0,0,45.0,0.0,0.5557239999999999
1308,group_5418,0,0,45.0,0.0,0.5557239999999999
1309,fetB,0,0,45.0,0.0,0.5557239999999999
1310,group_1197,0,0,45.0,0.0,0.5557239999999999
1311,group_1553,0,0,45.0,0.0,0.5557239999999999
1312,araQ_1,0,0,45.0,0.0,0.5557239999999999
1313,exoA,0,0,45.0,0.0,0.5557239999999999
1314,udgB,0,0,45.0,0.0,0.5557239999999999
1315,ctaA_2,0,0,45.0,0.0,0.5557239999999999
1316,group_2061,0,0,45.0,0.0,0.5557239999999999
1317,hisG,0,0,45.0,0.0,0.5557239999999999
1318,ppk,0,0,45.0,0.0,0.5557239999999999
1319,sgbE,0,0,45.0,0.0,0.5557239999999999
1320,fpg1,0,0,45.0,0.0,0.5557239999999999
1321,fhuC_2,0,0,45.0,0.0,0.5557239999999999
1322,group_2953,0,0,45.0,0.0,0.5557239999999999
1323,nagZ_1,0,0,45.0,0.0,0.5557239999999999
1324,group_3064,0,0,45.0,0.0,0.5557239999999999
1325,group_3346,0,0,45.0,0.0,0.5557239999999999
1326,srlB_2,0,0,45.0,0.0,0.5557239999999999
1327,group_3596,0,0,45.0,0.0,0.5557239999999999
1328,group_3634,0,0,45.0,0.0,0.5557239999999999
1329,group_4174,0,0,45.0,0.0,0.5557239999999999
1330,prfA_2,0,0,45.0,0.0,0.5557239999999999
1331,group_4561,0,0,45.0,0.0,0.5557239999999999
1332,group_758,0,0,45.0,0.0,0.5557239999999999
1333,emrB,0,0,45.0,0.0,0.5557239999999999
1334,yihN,0,0,45.0,0.0,0.5557239999999999
1335,group_1355,0,0,45.0,0.0,0.5557239999999999
1336,group_1716,0,0,45.0,0.0,0.5557239999999999
1337,pal,0,0,45.0,0.0,0.5557239999999999
1338,rimO,0,0,45.0,0.0,0.5557239999999999
1339,ahpF,0,0,45.0,0.0,0.5557239999999999
1340,group_2440,0,0,45.0,0.0,0.5557239999999999
1341,purK,0,0,45.0,0.0,0.5557239999999999
1342,gpr,0,0,45.0,0.0,0.5557239999999999
1343,group_2853,0,0,45.0,0.0,0.5557239999999999
1344,group_3578,0,0,45.0,0.0,0.5557239999999999
1345,upp,0,0,45.0,0.0,0.5557239999999999
1346,group_4158,0,0,45.0,0.0,0.5557239999999999
1347,group_5453,0,0,45.0,0.0,0.5557239999999999
1348,group_985,0,0,45.0,0.0,0.5557239999999999
1349,mutA,0,0,45.0,0.0,0.5557239999999999
1350,korB,0,0,45.0,0.0,0.5557239999999999
1351,infB,0,0,45.0,0.0,0.5557239999999999
1352,deoR_2,0,0,45.0,0.0,0.5557239999999999
1353,dtd,0,0,45.0,0.0,0.5557239999999999
1354,ybfF,0,0,45.0,0.0,0.5557239999999999
1355,group_3473,0,0,45.0,0.0,0.5557239999999999
1356,pimC,0,0,45.0,0.0,0.5557239999999999
1357,norB,0,0,45.0,0.0,0.5557239999999999
1358,group_1531,0,0,45.0,0.0,0.5557239999999999
1359,iolT_1,0,0,45.0,0.0,0.5557239999999999
1360,kdpD,0,0,45.0,0.0,0.5557239999999999
1361,disA,0,0,45.0,0.0,0.5557239999999999
1362,group_2426,0,0,45.0,0.0,0.5557239999999999
1363,murD,0,0,45.0,0.0,0.5557239999999999
1364,group_2732,0,0,45.0,0.0,0.5557239999999999
1365,group_2851,0,0,45.0,0.0,0.5557239999999999
1366,mtr,0,0,45.0,0.0,0.5557239999999999
1367,group_2942,0,0,45.0,0.0,0.5557239999999999
1368,group_3062,0,0,45.0,0.0,0.5557239999999999
1369,group_3123,0,0,45.0,0.0,0.5557239999999999
1370,czcD,0,0,45.0,0.0,0.5557239999999999
1371,pstS2,0,0,45.0,0.0,0.5557239999999999
1372,caiD,0,0,45.0,0.0,0.5557239999999999
1373,gsiD,0,0,45.0,0.0,0.5557239999999999
1374,pknD_1,0,0,45.0,0.0,0.5557239999999999
1375,ams,0,0,45.0,0.0,0.5557239999999999
1376,uidA,0,0,45.0,0.0,0.5557239999999999
1377,lacZ,0,0,45.0,0.0,0.5557239999999999
1378,dnaK_1,0,0,45.0,0.0,0.5557239999999999
1379,gph_2,0,0,45.0,0.0,0.5557239999999999
1380,group_1359,0,0,45.0,0.0,0.5557239999999999
1381,rl5,0,0,45.0,0.0,0.5557239999999999
1382,group_1786,0,0,45.0,0.0,0.5557239999999999
1383,rep_3,0,0,45.0,0.0,0.5557239999999999
1384,group_2076,0,0,45.0,0.0,0.5557239999999999
1385,coaE,0,0,45.0,0.0,0.5557239999999999
1386,gyrA_2,0,0,45.0,0.0,0.5557239999999999
1387,group_2810,0,0,45.0,0.0,0.5557239999999999
1388,priA,0,0,45.0,0.0,0.5557239999999999
1389,tdh_1,0,0,45.0,0.0,0.5557239999999999
1390,group_3514,0,0,45.0,0.0,0.5557239999999999
1391,tesB,0,0,45.0,0.0,0.5557239999999999
1392,group_4112,0,0,45.0,0.0,0.5557239999999999
1393,deoC_2,0,0,45.0,0.0,0.5557239999999999
1394,menH,0,0,45.0,0.0,0.5557239999999999
1395,btuD_5,0,0,45.0,0.0,0.5557239999999999
1396,leuD,0,0,45.0,0.0,0.5557239999999999
1397,group_1186,0,0,45.0,0.0,0.5557239999999999
1398,nudC_2,0,0,45.0,0.0,0.5557239999999999
1399,gpsA,0,0,45.0,0.0,0.5557239999999999
1400,astD,0,0,45.0,0.0,0.5557239999999999
1401,group_2334,0,0,45.0,0.0,0.5557239999999999
1402,hrpB,0,0,45.0,0.0,0.5557239999999999
1403,tyrS,0,0,45.0,0.0,0.5557239999999999
1404,hisD,0,0,45.0,0.0,0.5557239999999999
1405,group_5484,0,0,45.0,0.0,0.5557239999999999
1406,group_835,0,0,45.0,0.0,0.5557239999999999
1407,fldZ,0,0,45.0,0.0,0.5557239999999999
1408,yiaX1,0,0,45.0,0.0,0.5557239999999999
1409,pdxY_2,0,0,45.0,0.0,0.5557239999999999
1410,ycaD,0,0,45.0,0.0,0.5557239999999999
1411,fkbP,0,0,45.0,0.0,0.5557239999999999
1412,glgX,0,0,45.0,0.0,0.5557239999999999
1413,group_2057,0,0,45.0,0.0,0.5557239999999999
1414,group_2351,0,0,45.0,0.0,0.5557239999999999
1415,group_2391,0,0,45.0,0.0,0.5557239999999999
1416,group_3055,0,0,45.0,0.0,0.5557239999999999
1417,group_2110,0,0,45.0,0.0,0.5557239999999999
1418,group_2215,0,0,45.0,0.0,0.5557239999999999
1419,aroH,0,0,45.0,0.0,0.5557239999999999
1420,group_3340,0,0,45.0,0.0,0.5557239999999999
1421,group_4680,0,1,44.0,0.0,0.5550489999999999
1422,qacA,0,0,45.0,0.0,0.5557239999999999
1423,atm1,0,0,45.0,0.0,0.5557239999999999
1424,yfmO,0,0,45.0,0.0,0.5557239999999999
1425,btuD_1,0,0,45.0,0.0,0.5557239999999999
1426,group_1609,0,0,45.0,0.0,0.5557239999999999
1427,yheI,0,0,45.0,0.0,0.5557239999999999
1428,group_192,0,0,45.0,0.0,0.5557239999999999
1429,group_2046,0,0,45.0,0.0,0.5557239999999999
1430,truA,0,0,45.0,0.0,0.5557239999999999
1431,nagR_2,0,0,45.0,0.0,0.5557239999999999
1432,group_3404,0,0,45.0,0.0,0.5557239999999999
1433,group_469,0,0,45.0,0.0,0.5557239999999999
1434,glgE2,0,0,45.0,0.0,0.5557239999999999
1435,lysA,0,0,45.0,0.0,0.5557239999999999
1436,group_2095,0,0,45.0,0.0,0.5557239999999999
1437,group_2428,0,0,45.0,0.0,0.5557239999999999
1438,hflX,0,0,45.0,0.0,0.5557239999999999
1439,narG,0,0,45.0,0.0,0.5557239999999999
1440,group_2183,0,0,45.0,0.0,0.5557239999999999
1441,prcB,0,0,45.0,0.0,0.5557239999999999
1442,exoI,0,1,44.0,0.0,0.5530639999999999
1443,fieF_1,0,0,45.0,0.0,0.5557239999999999
1444,iolG_5,0,0,45.0,0.0,0.5557239999999999
1445,group_1145,0,0,45.0,0.0,0.5557239999999999
1446,slyA,0,0,45.0,0.0,0.5557239999999999
1447,group_1738,0,0,45.0,0.0,0.5557239999999999
1448,trpA,0,0,45.0,0.0,0.5557239999999999
1449,murQ,0,0,45.0,0.0,0.5557239999999999
1450,qcrC,0,0,45.0,0.0,0.5557239999999999
1451,glkA,0,0,45.0,0.0,0.5557239999999999
1452,hslR,0,1,44.0,0.0,0.5546649999999999
1453,group_1296,0,0,45.0,0.0,0.5557239999999999
1454,group_1398,0,0,45.0,0.0,0.5557239999999999
1455,orr,0,0,45.0,0.0,0.5557239999999999
1456,ygbT,0,0,45.0,0.0,0.5557239999999999
1457,radA,0,0,45.0,0.0,0.5557239999999999
1458,hisS,0,0,45.0,0.0,0.5557239999999999
1459,group_3433,0,0,45.0,0.0,0.5557239999999999
1460,ricR,0,0,45.0,0.0,0.5557239999999999
1461,rclA,0,0,45.0,0.0,0.5557239999999999
1462,trpB,0,0,45.0,0.0,0.5557239999999999
1463,group_1666,0,0,45.0,0.0,0.5557239999999999
1464,srlR,0,1,44.0,0.0,0.5530639999999999
1465,group_2284,0,1,44.0,0.0,0.5536839999999998
1466,group_2362,0,0,45.0,0.0,0.5557239999999999
1467,group_2635,0,0,45.0,0.0,0.5557239999999999
1468,mntB_1,0,0,45.0,0.0,0.5557239999999999
1469,group_3627,0,0,45.0,0.0,0.5557239999999999
1470,group_1590,0,0,45.0,0.0,0.5557239999999999
1471,otsA,0,0,45.0,0.0,0.5557239999999999
1472,comEA,0,0,45.0,0.0,0.5557239999999999
1473,nusG,0,1,44.0,0.0,0.5549929999999998
1474,group_1556,0,0,45.0,0.0,0.5557239999999999
1475,mez,0,0,45.0,0.0,0.5557239999999999
1476,group_3179,0,0,45.0,0.0,0.5557239999999999
1477,gnd,0,0,45.0,0.0,0.5557239999999999
1478,group_4664,0,1,44.0,0.0,0.5546479999999999
1479,topA,0,0,45.0,0.0,0.5557239999999999
1480,group_2817,0,0,45.0,0.0,0.5557239999999999
1481,group_2869,0,0,45.0,0.0,0.5557239999999999
1482,treS,0,0,45.0,0.0,0.5557239999999999
1483,group_4629,0,0,45.0,0.0,0.5557239999999999
1484,leuB,0,0,45.0,0.0,0.5557239999999999
1485,csbC,0,1,44.0,0.0,0.5530639999999999
1486,group_746,0,1,44.0,0.0,0.5546889999999999
1487,group_949,0,0,45.0,0.0,0.5557239999999999
1488,argC,0,0,45.0,0.0,0.5557239999999999
1489,group_4734,0,0,45.0,0.0,0.5557239999999999
1490,group_168,0,0,45.0,0.0,0.5557239999999999
1491,galK_1,0,1,44.0,0.0,0.5550469999999998
1492,group_1924,0,1,44.0,0.0,0.5549929999999998
1493,nagF_2,0,1,44.0,0.0,0.5504639999999996
1494,malF,0,1,44.0,0.0,0.5536839999999998
1495,group_2114,0,0,45.0,0.0,0.5557239999999999
1496,katA,0,0,45.0,0.0,0.5557239999999999
1497,ugpQ_1,0,1,44.0,0.0,0.5284079999999997
1498,group_3411,0,1,44.0,0.0,0.5546649999999999
1499,ypbG,0,1,44.0,0.0,0.5549819999999999
1500,pspB,0,1,44.0,0.0,0.5546649999999999
1501,group_550,0,0,45.0,0.0,0.5557239999999999
1502,group_751,0,0,45.0,0.0,0.5557239999999999
1503,rutG,0,1,44.0,0.0,0.5545979999999999
1504,fruA,0,0,45.0,0.0,0.5557239999999999
1505,group_3378,0,0,45.0,0.0,0.5557239999999999
1506,aspT,0,0,45.0,0.0,0.5557239999999999
1507,group_954,0,0,45.0,0.0,0.5557239999999999
1508,gcvP,0,1,44.0,0.0,0.5542029999999999
1509,cobT_1,0,1,44.0,0.0,0.5542449999999999
1510,trkA_1,0,0,45.0,0.0,0.5557239999999999
1511,rbsB,0,1,44.0,0.0,0.5548679999999999
1512,group_2741,0,0,45.0,0.0,0.5557239999999999
1513,cshB,0,1,44.0,0.0,0.5549819999999999
1514,group_1136,0,1,44.0,0.0,0.5546649999999999
1515,maeA,0,1,44.0,0.0,0.5546649999999999
1516,gntT,0,1,44.0,0.0,0.5530639999999999
1517,hppA,0,1,44.0,0.0,0.5536839999999998
1518,glgM,0,0,45.0,0.0,0.5557239999999999
1519,luxS_1,0,0,45.0,0.0,0.5557239999999999
1520,group_1257,0,0,45.0,0.0,0.5557239999999999
1521,srlA,0,1,44.0,0.0,0.5530639999999999
1522,group_1459,0,0,45.0,0.0,0.5557239999999999
1523,group_1752,0,1,44.0,0.0,0.5546169999999999
1524,rhsD,0,1,44.0,0.0,0.5504489999999999
1525,group_2551,0,0,45.0,0.0,0.5557239999999999
1526,mngA,0,1,44.0,0.0,0.5548679999999999
1527,pdxK,0,1,44.0,0.0,0.5545449999999998
1528,group_1887,0,0,45.0,0.0,0.5557239999999999
1529,group_2836,0,1,44.0,0.0,0.5550469999999998
1530,group_3223,0,1,44.0,0.0,0.5547079999999999
1531,group_3888,0,0,45.0,0.0,0.5557239999999999
1532,mtgA,0,0,45.0,0.0,0.5557239999999999
1533,mglA,0,1,44.0,0.0,0.5548679999999999
1534,clcB_2,0,0,45.0,0.0,0.5557239999999999
1535,yidA_1,0,0,45.0,0.0,0.5557239999999999
1536,group_3520,0,0,45.0,0.0,0.5557239999999999
1537,metXA,0,1,44.0,0.0,0.5284079999999997
1538,dinF,0,0,45.0,0.0,0.5557239999999999
1539,group_5407,0,1,44.0,0.0,0.5549549999999999
1540,ngcG_2,0,1,44.0,0.0,0.5547079999999999
1541,group_4119,0,0,45.0,0.0,0.5557239999999999
1542,group_2812,0,0,45.0,0.0,0.5557239999999999
1543,tal,0,0,45.0,0.0,0.5557239999999999
1544,mltG,0,0,45.0,0.0,0.5557239999999999
1545,rsmC,0,1,44.0,0.0,0.5284079999999997
1546,yhaP,0,1,44.0,0.0,0.5537639999999999
1547,group_3974,0,1,44.0,0.0,0.5284079999999997
1548,group_1568,0,2,43.0,0.0,0.5517239999999999
1549,ohyA,0,1,44.0,0.0,0.5549549999999999
1550,group_2997,0,0,45.0,0.0,0.5557239999999999
1551,rpoZ,0,1,44.0,0.0,0.5534589999999999
1552,group_429,0,0,45.0,0.0,0.5557239999999999
1553,licR_2,0,1,44.0,0.0,0.5284079999999997
1554,rbsA,0,0,45.0,0.0,0.5557239999999999
1555,iolG_2,0,2,43.0,0.0,0.5538639999999998
1556,group_933,0,0,45.0,0.0,0.5557239999999999
1557,group_1064,0,1,44.0,0.0,0.5541899999999998
1558,ortA,0,0,45.0,0.0,0.5557239999999999
1559,group_2129,0,0,45.0,0.0,0.5557239999999999
1560,licR_1,0,0,45.0,0.0,0.5557239999999999
