Unique_No,Unique_ID,Sample_No,Sample_Well,Sample_Plate,Bio_Replicate,Tech_Replicate,Phage,Growth Rate,Time to Max Growth,Saturation OD,Rsq,AUC
1368,Plate 15 Well C1,121,C1,B,2,1,1,0.047516208,4.666666667,0.779604855,0.993966656,116.7767333
1369,Plate 15 Well C2,122,C2,B,2,1,1,0.05537067,4.666666667,0.116215923,0.99495509,26.6181
1370,Plate 15 Well C3,123,C3,B,2,1,1,0.075029131,4.666666667,0.519291037,0.99707513,71.0344
1371,Plate 15 Well C4,124,C4,B,2,1,1,0.074580213,5.666666667,0.491038583,0.999651126,84.67963333
1372,Plate 15 Well C5,125,C5,B,2,1,1,0.032321879,114.6697222,0.220278776,0.997122273,31.73506667
1373,Plate 15 Well C6,126,C6,B,2,1,1,0.059511577,4.666666667,1.010199723,0.995159741,187.8542333
1374,Plate 15 Well C7,127,C7,B,2,1,1,0,0,0.031904411,0,23.5866
1375,Plate 15 Well C8,128,C8,B,2,1,1,0.105861455,4.666666667,0.941998796,0.997654341,176.0142333
1376,Plate 15 Well C9,129,C9,B,2,1,1,0.029207938,4.666666667,0.111640987,0.994973652,26.3574
1377,Plate 15 Well C10,130,C10,B,2,1,1,-0.014876987,26.00027778,0.231053956,-0.990877876,33.53403333
1378,Plate 15 Well C11,131,C11,B,2,1,1,0,0,0.044802511,0,20.28233333
1379,Plate 15 Well C12,132,C12,B,2,1,1,-0.018233263,22.66694444,0.33560118,-0.990091598,43.58186667
1380,Plate 15 Well D1,133,D1,B,2,1,1,0.079005629,6.333333333,0.987599069,0.999863249,82.4195
1381,Plate 15 Well D2,134,D2,B,2,1,1,0,0,0.094133224,0,23.15726667
1382,Plate 15 Well D3,135,D3,B,2,1,1,0.021478391,11,0.40386322,0.990602996,91.1487
1383,Plate 15 Well D4,136,D4,B,2,1,1,0.079522167,4.666666667,0.923799481,0.997007068,142.6306
1384,Plate 15 Well D5,137,D5,B,2,1,1,0.064924982,4.666666667,0.956732465,0.995224442,181.2184333
1385,Plate 15 Well D6,138,D6,B,2,1,1,0,0,0.050511062,0,22.40526667
1386,Plate 15 Well D7,139,D7,B,2,1,1,0.064979896,5.333333333,1.022666102,0.999949827,191.6448667
1387,Plate 15 Well D8,140,D8,B,2,1,1,0,0,0.047527227,0,21.54516667
1388,Plate 15 Well D9,141,D9,B,2,1,1,0.064084145,4.666666667,0.989198706,0.994408499,180.0832
1389,Plate 15 Well D10,142,D10,B,2,1,1,-0.08526584,11.33333333,0.057268136,-0.991339374,22.10076667
1390,Plate 15 Well D11,143,D11,B,2,1,1,0.066163907,4.666666667,1.102065974,0.997598843,193.4548
1391,Plate 15 Well D12,144,D12,B,2,1,1,-0.005097048,81.335,0.27245208,-0.990539073,36.53686667
1392,Plate 15 Well E1,145,E1,B,2,1,1,0,0,0.042465796,0,21.257
1393,Plate 15 Well E2,146,E2,B,2,1,1,0.101447287,17.33333333,0.612567114,0.999974848,94.98006667
1394,Plate 15 Well E3,147,E3,B,2,1,1,0.155068611,16,0.639927021,0.999306021,93.4225
1395,Plate 15 Well E4,148,E4,B,2,1,1,0.070030783,4.666666667,1.021599034,0.999675426,186.3032
1396,Plate 15 Well E5,149,E5,B,2,1,1,-0.004812128,98.335,0.403131736,-0.990448125,53.314
1397,Plate 15 Well E6,150,E6,B,2,1,1,0.086304299,16.66666667,0.525525718,0.998039622,96.52743333
1398,Plate 15 Well E7,151,E7,B,2,1,1,0.016470429,5,0.052987369,0.993422583,22.28863333
1399,Plate 15 Well E8,152,E8,B,2,1,1,0.068458451,4.666666667,1.102530863,0.996780714,168.7381333
1400,Plate 15 Well E9,153,E9,B,2,1,1,0.06119688,4.666666667,0.706998869,0.998141439,116.8876333
1401,Plate 15 Well E10,154,E10,B,2,1,1,0.09882258,26.33361111,0.520508657,0.999694897,69.15366667
1402,Plate 15 Well E11,155,E11,B,2,1,1,0.067474538,4.666666667,0.436624811,0.990142016,53.41063333
1403,Plate 15 Well E12,156,E12,B,2,1,1,0.09291086,24.33361111,0.563045156,0.999924608,75.39746667
1404,Plate 15 Well F1,157,F1,B,2,1,1,0.101010612,24.33361111,0.687278234,0.999816001,77.6942
1405,Plate 15 Well F2,158,F2,B,2,1,1,0.075681195,31.33361111,1.154397874,0.999843937,77.64553333
1406,Plate 15 Well F3,159,F3,B,2,1,1,0.106928109,26.66694444,0.588334831,0.99970737,67.12156667
1407,Plate 15 Well F4,160,F4,B,2,1,1,0,0,0.015046794,0,20.90623333
1408,Plate 15 Well F5,161,F5,B,2,1,1,0.138228757,27.00027778,0.514153788,0.99954303,64.39703333
1409,Plate 15 Well F6,162,F6,B,2,1,1,0.085816443,4.666666667,0.971797996,0.99674559,182.6479667
1410,Plate 15 Well F7,163,F7,B,2,1,1,0,0,0.025412238,0,20.5789
1411,Plate 15 Well F8,164,F8,B,2,1,1,-0.111162904,20.33333333,0.122589179,-0.991867473,28.37806667
1412,Plate 15 Well F9,165,F9,B,2,1,1,0.080928421,4.666666667,0.416756075,0.996033111,83.83273333
1413,Plate 15 Well F10,166,F10,B,2,1,1,0.073247482,4.666666667,0.234065107,0.999646143,42.20576667
1414,Plate 15 Well F11,167,F11,B,2,1,1,0.098680048,23.66694444,0.587631082,0.999948691,77.61243333
1415,Plate 15 Well F12,168,F12,B,2,1,1,0.070541486,4.666666667,0.655791439,0.999836912,125.7951
1416,Plate 15 Well G1,169,G1,B,2,1,1,-0.010095177,58.00138889,0.348148478,-0.990540875,48.10116667
1417,Plate 15 Well G2,170,G2,B,2,1,1,0,0,0.047446952,0,25.33686667
1418,Plate 15 Well G3,171,G3,B,2,1,1,0.014359783,9.333333333,0.238725095,0.999031707,56.31596667
1419,Plate 15 Well G4,172,G4,B,2,1,1,0,0,0.044910553,0,23.45453333
1420,Plate 15 Well G5,173,G5,B,2,1,1,0,0,0.015375108,0,19.9254
1421,Plate 15 Well G6,174,G6,B,2,1,1,0,0,0.087293749,0,32.80076667
1422,Plate 15 Well G7,175,G7,B,2,1,1,0.094081519,12.66666667,0.890421002,0.999586894,73.41116667
1423,Plate 15 Well G8,176,G8,B,2,1,1,0,0,0.061522475,0,20.9368
1424,Plate 15 Well G9,177,G9,B,2,1,1,0.046051452,4.666666667,0.833866358,0.994648711,142.4024333
1425,Plate 15 Well G10,178,G10,B,2,1,1,0,0,0.033792659,0,19.7945
1426,Plate 15 Well G11,179,G11,B,2,1,1,0,0,0.006124597,0,19.21056667
1427,Plate 15 Well G12,180,G12,B,2,1,1,0.096177266,26.33361111,0.544320752,0.999587322,69.59556667
1428,Plate 15 Well H1,181,H1,B,2,1,1,0,0,0.060764014,0,20.81546667
1429,Plate 15 Well H2,182,H2,B,2,1,1,0.03531266,4.666666667,0.556525443,0.997071129,120.396
1430,Plate 15 Well H3,183,H3,B,2,1,1,0.040409687,4.666666667,0.477015975,0.998815056,62.69706667
1431,Plate 15 Well H4,184,H4,B,2,1,1,-0.162405209,9.666666667,0.169286425,-0.990234197,27.74683333
1432,Plate 15 Well H5,185,H5,B,2,1,1,-0.144225008,9.666666667,0.108056799,-0.990025783,23.83656667
1433,Plate 15 Well H6,186,H6,B,2,1,1,-0.006617204,68.66805556,0.423299236,-0.990770857,91.40213333
1434,Plate 15 Well H7,187,H7,B,2,1,1,-0.01149561,112.0030556,0.184631013,-0.993069551,32.93053333
1435,Plate 15 Well H8,188,H8,B,2,1,1,0.040903878,4.666666667,0.4443155,0.996432377,98.70956667
1436,Plate 15 Well H9,189,H9,B,2,1,1,0,0,0.162840034,0,30.8599
1437,Plate 15 Well H10,190,H10,B,2,1,1,0.059080165,4.666666667,0.486451342,0.991105309,101.1141
1438,Plate 15 Well H11,191,H11,B,2,1,1,-0.011481831,38.66694444,0.28544532,-0.990059493,45.88406667
1439,Plate 15 Well H12,192,H12,B,2,1,1,-0.008253598,39.00027778,0.337197518,-0.990763761,49.17556667
1440,Plate 16 Well A1,97,A1,B,2,2,1,-0.00857504,84.335,0.308945597,-0.990195643,45.75253333
1441,Plate 16 Well A2,98,A2,B,2,2,1,0,0,0.035060067,0,23.14343333
1442,Plate 16 Well A3,99,A3,B,2,2,1,-0.055656211,19.66694444,0.295099075,-0.990723573,53.81936667
1443,Plate 16 Well A4,100,A4,B,2,2,1,-0.071012697,19.33361111,0.20722747,-0.990028016,33.45873333
1444,Plate 16 Well A5,101,A5,B,2,2,1,0.066300461,4.666666667,0.367137554,0.993038609,49.28706667
1445,Plate 16 Well A6,102,A6,B,2,2,1,-0.011030028,42.33361111,0.447807985,-0.993650574,60.99036667
1446,Plate 16 Well A7,103,A7,B,2,2,1,0.082546765,4.666666667,0.61431628,0.998732274,97.97236667
1447,Plate 16 Well A8,104,A8,B,2,2,1,0.066897753,4.666666667,0.662466177,0.999398649,105.4869333
1448,Plate 16 Well A9,105,A9,B,2,2,1,0.002110453,79.335,0.435064909,0.999290489,93.721
1449,Plate 16 Well A10,106,A10,B,2,2,1,-0.098040191,20.33361111,0.258327948,-0.990303334,34.89653333
1450,Plate 16 Well A11,107,A11,B,2,2,1,0.021087197,24.33361111,0.24010779,0.995993669,40.36923333
1451,Plate 16 Well A12,108,A12,B,2,2,1,0,0,0.005500275,0,18.88923333
1452,Plate 16 Well B1,109,B1,B,2,2,1,0.107720389,23.33361111,0.738187326,0.999699299,96.72046667
1453,Plate 16 Well B2,110,B2,B,2,2,1,-0.145947061,14,0.105438028,-0.990911514,26.0319
1454,Plate 16 Well B3,111,B3,B,2,2,1,0,0,0.091537623,0,24.7343
1455,Plate 16 Well B4,112,B4,B,2,2,1,0.102007494,5.333333333,0.393998478,0.99994678,83.8714
1456,Plate 16 Well B5,113,B5,B,2,2,1,0,0,0.040597034,0,24.53323333
1457,Plate 16 Well B6,114,B6,B,2,2,1,-0.069647189,16.33333333,0.164915713,-0.996838067,28.87456667
1458,Plate 16 Well B7,115,B7,B,2,2,1,0.097670023,4.666666667,0.383967174,0.990934865,75.03843333
1459,Plate 16 Well B8,116,B8,B,2,2,1,0.091816021,4.666666667,0.56070185,0.998066672,89.90753333
1460,Plate 16 Well B9,117,B9,B,2,2,1,0,0,0.009426071,0,19.48906667
1461,Plate 16 Well B10,118,B10,B,2,2,1,0.004459842,38.66694444,0.30314108,0.993823063,43.57743333
1462,Plate 16 Well B11,119,B11,B,2,2,1,0.086909247,29.33361111,0.672928532,0.999745712,63.26196667
1463,Plate 16 Well B12,120,B12,B,2,2,1,0,0,0.045975269,0,23.311
1464,Plate 16 Well C1,121,C1,B,2,2,1,0.059085375,4.666666667,1.003731309,0.997288753,148.9607667
1465,Plate 16 Well C2,122,C2,B,2,2,1,-0.128471343,16.33333333,0.115114539,-0.991009265,26.0528
1466,Plate 16 Well C3,123,C3,B,2,2,1,0.074430903,4.666666667,0.529631267,0.997000668,71.07356667
1467,Plate 16 Well C4,124,C4,B,2,2,1,0.075318451,6,0.402711039,0.999646718,75.0296
1468,Plate 16 Well C5,125,C5,B,2,2,1,0.077011645,110.0030556,0.169018027,0.991871527,32.19313333
1469,Plate 16 Well C6,126,C6,B,2,2,1,0.058063261,4.666666667,0.990131929,0.994728025,184.5652333
1470,Plate 16 Well C7,127,C7,B,2,2,1,0,0,0.028557801,0,22.7181
1471,Plate 16 Well C8,128,C8,B,2,2,1,0.107355173,4.666666667,0.92485745,0.997625965,174.3108667
1472,Plate 16 Well C9,129,C9,B,2,2,1,0.030377081,4.666666667,0.110571999,0.995272354,26.52613333
1473,Plate 16 Well C10,130,C10,B,2,2,1,-0.150430496,12,0.231764396,-0.989957908,32.88803333
1474,Plate 16 Well C11,131,C11,B,2,2,1,0,0,0.045278204,0,20.3732
1475,Plate 16 Well C12,132,C12,B,2,2,1,-0.01719557,39.33361111,0.319365336,-0.990356495,48.6829
1476,Plate 16 Well D1,133,D1,B,2,2,1,0.074304501,5.666666667,0.391377935,0.99986299,67.77176667
1477,Plate 16 Well D2,134,D2,B,2,2,1,0,0,0.090157522,0,22.76036667
1478,Plate 16 Well D3,135,D3,B,2,2,1,0.020428234,11,0.399332721,0.990475762,90.54903333
1479,Plate 16 Well D4,136,D4,B,2,2,1,0.078004424,4.666666667,0.873925903,0.998089462,137.0644667
1480,Plate 16 Well D5,137,D5,B,2,2,1,0.060278043,4.666666667,0.91979861,0.993706806,175.4585667
1481,Plate 16 Well D6,138,D6,B,2,2,1,0,0,0.049316071,0,22.38826667
1482,Plate 16 Well D7,139,D7,B,2,2,1,0.062995403,5,1.009865883,0.999923483,189.743
1483,Plate 16 Well D8,140,D8,B,2,2,1,0,0,0.043811683,0,21.33753333
1484,Plate 16 Well D9,141,D9,B,2,2,1,0.063158028,4.666666667,1.014532751,0.994415951,183.7846667
1485,Plate 16 Well D10,142,D10,B,2,2,1,0,0,0.046173438,0,21.44726667
1486,Plate 16 Well D11,143,D11,B,2,2,1,0.068217919,4.666666667,1.11919975,0.996818962,198.9239333
1487,Plate 16 Well D12,144,D12,B,2,2,1,-0.10650726,17.33333333,0.235257288,-0.991628658,33.68146667
1488,Plate 16 Well E1,145,E1,B,2,2,1,0,0,0.040271787,0,21.1322
1489,Plate 16 Well E2,146,E2,B,2,2,1,0.095556592,18.00027778,0.584188221,0.999924134,92.4169
1490,Plate 16 Well E3,147,E3,B,2,2,1,0.14699176,15.33333333,0.627652893,0.999155818,92.54103333
1491,Plate 16 Well E4,148,E4,B,2,2,1,0.069257143,6.666666667,1.03546352,0.999836927,187.0559667
1492,Plate 16 Well E5,149,E5,B,2,2,1,-0.008377424,53.00138889,0.417605663,-0.991839697,54.19946667
1493,Plate 16 Well E6,150,E6,B,2,2,1,0.082418692,17.33333333,0.488921408,0.99967884,91.71003333
1494,Plate 16 Well E7,151,E7,B,2,2,1,-0.13396214,16,0.054512611,-0.991020365,22.56813333
1495,Plate 16 Well E8,152,E8,B,2,2,1,0.065664015,4.666666667,1.119197248,0.997231608,165.8643
1496,Plate 16 Well E9,153,E9,B,2,2,1,0.059406066,4.666666667,0.348032283,0.996640066,71.60653333
1497,Plate 16 Well E10,154,E10,B,2,2,1,0.10892437,26.00027778,0.516874778,0.999057956,70.78286667
1498,Plate 16 Well E11,155,E11,B,2,2,1,0.068239179,4.666666667,0.456126105,0.990268295,53.5165
1499,Plate 16 Well E12,156,E12,B,2,2,1,0.094761883,23.66694444,0.495727618,0.999818417,71.11736667
1500,Plate 16 Well F1,157,F1,B,2,2,1,0.107337275,24.00027778,0.563997402,0.999443169,71.68346667
1501,Plate 16 Well F2,158,F2,B,2,2,1,0.077240661,31.00027778,1.150198887,0.999791124,78.04023333
1502,Plate 16 Well F3,159,F3,B,2,2,1,0.112040377,27.00027778,0.535903291,0.999943776,67.1455
1503,Plate 16 Well F4,160,F4,B,2,2,1,0,0,0.006093253,0,19.20126667
1504,Plate 16 Well F5,161,F5,B,2,2,1,0.122465465,26.33361111,0.540635366,0.999697589,66.65073333
1505,Plate 16 Well F6,162,F6,B,2,2,1,0.084345637,4.666666667,0.933932586,0.996960218,177.3991333
1506,Plate 16 Well F7,163,F7,B,2,2,1,0,0,0.023418649,0,20.49856667
1507,Plate 16 Well F8,164,F8,B,2,2,1,0.029370281,4.666666667,0.126112182,0.991640342,28.85976667
1508,Plate 16 Well F9,165,F9,B,2,2,1,0.079318662,4.666666667,0.43011851,0.996669764,82.37783333
1509,Plate 16 Well F10,166,F10,B,2,2,1,0.084916442,6,0.541598421,0.999019465,65.93286667
1510,Plate 16 Well F11,167,F11,B,2,2,1,0.094755547,22.66694444,0.52205807,0.999691725,74.089
1511,Plate 16 Well F12,168,F12,B,2,2,1,0.071056444,4.666666667,0.64965386,0.999833682,126.0339
1512,Plate 16 Well G1,169,G1,B,2,2,1,-0.010857129,28.33361111,0.336858702,-0.992172258,47.97456667
1513,Plate 16 Well G2,170,G2,B,2,2,1,-0.022247117,17.33333333,0.051981134,-0.990932714,25.2017
1514,Plate 16 Well G3,171,G3,B,2,2,1,0.012707324,12.66666667,0.220143566,0.994941444,55.7499
1515,Plate 16 Well G4,172,G4,B,2,2,1,0,0,0.045765123,0,24.48753333
1516,Plate 16 Well G5,173,G5,B,2,2,1,0,0,0.012568728,0,20.4397
1517,Plate 16 Well G6,174,G6,B,2,2,1,0,0,0.024823507,0,20.30073333
1518,Plate 16 Well G7,175,G7,B,2,2,1,0.108520551,36.00027778,0.787465578,0.99991774,52.98993333
1519,Plate 16 Well G8,176,G8,B,2,2,1,0,0,0.057488148,0,20.74746667
1520,Plate 16 Well G9,177,G9,B,2,2,1,0.043475182,4.666666667,0.830732975,0.995838083,142.0710333
1521,Plate 16 Well G10,178,G10,B,2,2,1,0,0,0.031105345,0,19.64573333
1522,Plate 16 Well G11,179,G11,B,2,2,1,0,0,0.005077174,0,18.947
1523,Plate 16 Well G12,180,G12,B,2,2,1,0.108158539,26.00027778,0.510970394,0.999780152,67.45153333
1524,Plate 16 Well H1,181,H1,B,2,2,1,0,0,0.055999609,0,21.6311
1525,Plate 16 Well H2,182,H2,B,2,2,1,0.019775316,37.00027778,0.885327101,0.999918668,125.1946333
1526,Plate 16 Well H3,183,H3,B,2,2,1,0.074972689,4.666666667,0.399786815,0.995546905,52.38253333
1527,Plate 16 Well H4,184,H4,B,2,2,1,0,0,0.089724216,0,22.77636667
1528,Plate 16 Well H5,185,H5,B,2,2,1,0,0,0.063394521,0,22.40946667
1529,Plate 16 Well H6,186,H6,B,2,2,1,0.087197652,4.666666667,0.418432224,0.994132415,90.96756667
1530,Plate 16 Well H7,187,H7,B,2,2,1,-0.234318535,8.333333333,0.119391793,-0.990063488,23.3695
1531,Plate 16 Well H8,188,H8,B,2,2,1,0.065319896,4.666666667,0.373114713,0.993891611,78.8459
1532,Plate 16 Well H9,189,H9,B,2,2,1,-0.0349675,19.66694444,0.178422427,-0.992333436,30.71753333
1533,Plate 16 Well H10,190,H10,B,2,2,1,0.057778835,4.666666667,0.495272764,0.99192798,103.1440667
1534,Plate 16 Well H11,191,H11,B,2,2,1,-0.004134283,63.33472222,0.278164412,-0.990858942,45.15196667
1535,Plate 16 Well H12,192,H12,B,2,2,1,-0.022945103,65.33472222,0.3283345,-0.997177685,45.4478
