TreeTipLabel,Dataset,Lineage,Subphylogroup,Phylogroup,NewTreeTipLabel,SampleName
S2PA3F_Z05_6_16YB_B16,Baker2023,acera128,K.1.2,K,Family 2 - Adult 1 - Lineage 128 - TP3,2PA3F_Z05_6_16YB_B16
S2PA3F_Z05_8_16YB_B38,Baker2023,acera82,K.1.2,K,Family 2 - Adult 1 - Lineage 82 - TP3,2PA3F_Z05_8_16YB_B38
S2PA3F_Z05_9_16YB_B49,Baker2023,acera82,K.1.2,K,Family 2 - Adult 1 - Lineage 82 - TP3,2PA3F_Z05_9_16YB_B49
S2PA3N_Z01_44_23YDC_D844,Baker2023,acera49,D.1,D,Family 2 - Adult 1 - Lineage 49 - TP3,2PA3N_Z01_44_23YDC_D844
S2PA3N_Z05_22_16YB_C1022,Baker2023,acera49,D.1,D,Family 2 - Adult 1 - Lineage 49 - TP3,2PA3N_Z05_22_16YB_C1022
S2PA3N_Z05_26_16YB_D226,Baker2023,acera82,K.1.2,K,Family 2 - Adult 1 - Lineage 82 - TP3,2PA3N_Z05_26_16YB_D226
S2PA3N_Z05_27_16YB_D327,Baker2023,acera49,D.1,D,Family 2 - Adult 1 - Lineage 49 - TP3,2PA3N_Z05_27_16YB_D327
S2PA3N_Z05_30_16YB_D630,Baker2023,acera5,K.1.2,K,Family 2 - Adult 1 - Lineage 5 - TP3,2PA3N_Z05_30_16YB_D630
S2PA3N_Z05_32_16YB_D832,Baker2023,acera128,K.1.2,K,Family 2 - Adult 1 - Lineage 128 - TP3,2PA3N_Z05_32_16YB_D832
S2PA3N_Z05_33_16YB_D933,Baker2023,acera5,K.1.2,K,Family 2 - Adult 1 - Lineage 5 - TP3,2PA3N_Z05_33_16YB_D933
S2PA3N_Z05_34_16YB_D1034,Baker2023,acera5,K.1.2,K,Family 2 - Adult 1 - Lineage 5 - TP3,2PA3N_Z05_34_16YB_D1034
S2PA3N_Z05_36_16YB_D1236,Baker2023,acera82,K.1.2,K,Family 2 - Adult 1 - Lineage 82 - TP3,2PA3N_Z05_36_16YB_D1236
S2PB1C_S1D01,Baker2023,acera49,D.1,D,Family 2 - Adult 2 - Lineage 49 - TP1,2PB1C_S1D01
S2PB1C_S1D02,Baker2023,acera49,D.1,D,Family 2 - Adult 2 - Lineage 49 - TP1,2PB1C_S1D02
S2PB1C_S1D03,Baker2023,acera29,E.1,E,Family 2 - Adult 2 - Lineage 29 - TP1,2PB1C_S1D03
S2PB1C_S1D04,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1C_S1D04
S2PB1C_S1D06,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1C_S1D06
S2PB1C_S1D07,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1C_S1D07
S2PB1C_S1D12,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1C_S1D12
S2PB1C_S1D14,Baker2023,acera29,E.1,E,Family 2 - Adult 2 - Lineage 29 - TP1,2PB1C_S1D14
S2PB1F_S1A02,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A02
S2PB1F_S1A03,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A03
S2PB1F_S1A04,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A04
S2PB1F_S1A06,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A06
S2PB1F_S1A07,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A07
S2PB1F_S1A08,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A08
S2PB1F_S1A09,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A09
S2PB1F_S1A10,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1F_S1A10
S2PB1F_S1A11,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A11
S2PB1F_S1A12,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A12
S2PB1F_S1A13,Baker2023,acera49,D.1,D,Family 2 - Adult 2 - Lineage 49 - TP1,2PB1F_S1A13
S2PB1F_S1A14,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A14
S2PB1F_S1A16,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A16
S2PB1F_S1A17,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1F_S1A17
S2PB1F_S1A18,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1F_S1A18
S2PB1F_S1A19,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A19
S2PB1F_S1A21,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A21
S2PB1F_S1A22,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A22
S2PB1F_S1A23,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A23
S2PB1F_S1A24,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1F_S1A24
S2PB1K_S1C50,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C50
S2PB1K_S1C53,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C53
S2PB1K_S1C54,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C54
S2PB1K_S1C56,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1K_S1C56
S2PB1K_S1C57,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1K_S1C57
S2PB1K_S1C58,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1K_S1C58
S2PB1K_S1C59,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C59
S2PB1K_S1C61,Baker2023,acera89,H.3,H,Family 2 - Adult 2 - Lineage 89 - TP1,2PB1K_S1C61
S2PB1K_S1C63,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1K_S1C63
S2PB1K_S1C64,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C64
S2PB1K_S1C67,Baker2023,acera28,H.3,H,Family 2 - Adult 2 - Lineage 28 - TP1,2PB1K_S1C67
S2PB1K_S1C69,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1K_S1C69
S2PB1K_S1C70,Baker2023,acera29,E.1,E,Family 2 - Adult 2 - Lineage 29 - TP1,2PB1K_S1C70
S2PB1N_S1B27,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1N_S1B27
S2PB1N_S1B28,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B28
S2PB1N_S1B31,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B31
S2PB1N_S1B33,Baker2023,acera31,K.1.1,K,Family 2 - Adult 2 - Lineage 31 - TP1,2PB1N_S1B33
S2PB1N_S1B34,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B34
S2PB1N_S1B35,Baker2023,acera28,H.3,H,Family 2 - Adult 2 - Lineage 28 - TP1,2PB1N_S1B35
S2PB1N_S1B36,Baker2023,acera29,E.1,E,Family 2 - Adult 2 - Lineage 29 - TP1,2PB1N_S1B36
S2PB1N_S1B37,Baker2023,acera89,H.3,H,Family 2 - Adult 2 - Lineage 89 - TP1,2PB1N_S1B37
S2PB1N_S1B38,Baker2023,acera32,H.1,H,Family 2 - Adult 2 - Lineage 32 - TP1,2PB1N_S1B38
S2PB1N_S1B39,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B39
S2PB1N_S1B42,Baker2023,acera28,H.3,H,Family 2 - Adult 2 - Lineage 28 - TP1,2PB1N_S1B42
S2PB1N_S1B43,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B43
S2PB1N_S1B45,Baker2023,acera89,H.3,H,Family 2 - Adult 2 - Lineage 89 - TP1,2PB1N_S1B45
S2PB1N_S1B46,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B46
S2PB1N_S1B47,Baker2023,acera27,H.2,H,Family 2 - Adult 2 - Lineage 27 - TP1,2PB1N_S1B47
S2PB1N_S1B48,Baker2023,acera29,E.1,E,Family 2 - Adult 2 - Lineage 29 - TP1,2PB1N_S1B48
S3AA2F_X0713,Baker2023,acera14,H.2,H,Family 3 - Child 1 - Lineage 14 - TP2,3AA2F_X0713
S3AA2K_X0752,Baker2023,acera94,H.2,H,Family 3 - Child 1 - Lineage 94 - TP2,3AA2K_X0752
S3AB2C_S2R268,Baker2023,acera11,A.3,A,Family 3 - Child 2 - Lineage 11 - TP2,3AB2C_S2R268
S3AB2F_X0701,Baker2023,acera13,H.3,H,Family 3 - Child 2 - Lineage 13 - TP2,3AB2F_X0701
S3AB2F_X0711,Baker2023,acera94,H.2,H,Family 3 - Child 2 - Lineage 94 - TP2,3AB2F_X0711
S3AB2N_X0749,Baker2023,acera12,D.1,D,Family 3 - Child 2 - Lineage 12 - TP2,3AB2N_X0749
S3PA2C_X0773,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2C_X0773
S3PA2C_X0777,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0777
S3PA2C_X0778,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0778
S3PA2C_X0779,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2C_X0779
S3PA2C_X0780,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0780
S3PA2C_X0782,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0782
S3PA2C_X0783,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0783
S3PA2C_X0786,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0786
S3PA2C_X0787,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0787
S3PA2C_X0789,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0789
S3PA2C_X0790,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0790
S3PA2C_X0791,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0791
S3PA2C_X0792,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0792
S3PA2C_X0793,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2C_X0793
S3PA2C_X0794,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2C_X0794
S3PA2C_X0795,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2C_X0795
S3PA2C_X0796,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2C_X0796
S3PA2F_X0849,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2F_X0849
S3PA2F_X0850,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0850
S3PA2F_X0851,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0851
S3PA2F_X0852,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2F_X0852
S3PA2F_X0853,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0853
S3PA2F_X0855,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0855
S3PA2F_X0856,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0856
S3PA2F_X0857,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2F_X0857
S3PA2F_X0859,Baker2023,acera96,F.3,F,Family 3 - Adult 1 - Lineage 96 - TP2,3PA2F_X0859
S3PA2F_X0860,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2F_X0860
S3PA2F_X0861,Baker2023,acera96,F.3,F,Family 3 - Adult 1 - Lineage 96 - TP2,3PA2F_X0861
S3PA2F_X0862,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2F_X0862
S3PA2F_X0863,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0863
S3PA2F_X0864,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0864
S3PA2F_X0865,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0865
S3PA2F_X0866,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0866
S3PA2F_X0867,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0867
S3PA2F_X0869,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0869
S3PA2F_X0870,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0870
S3PA2F_X0871,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0871
S3PA2F_X0872,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2F_X0872
S3PA2N_X0973,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0973
S3PA2N_X0974,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0974
S3PA2N_X0975,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0975
S3PA2N_X0976,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0976
S3PA2N_X0977,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0977
S3PA2N_X0978,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0978
S3PA2N_X0979,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2N_X0979
S3PA2N_X0980,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0980
S3PA2N_X0981,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0981
S3PA2N_X0982,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0982
S3PA2N_X0983,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0983
S3PA2N_X0984,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0984
S3PA2N_X0985,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0985
S3PA2N_X0986,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0986
S3PA2N_X0987,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0987
S3PA2N_X0988,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0988
S3PA2N_X0989,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2N_X0989
S3PA2N_X0990,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2N_X0990
S3PA2N_X0992,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0992
S3PA2N_X0993,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0993
S3PA2N_X0994,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0994
S3PA2N_X0995,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0995
S3PA2N_X0996,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0996
S4AA1F_X1338,Baker2023,acera22,F.3,F,Family 4 - Child 1 - Lineage 22 - TP1,4AA1F_X1338
S4AA1F_X1355,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1355
S4AA1F_X1356,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1356
S4AA1F_X1357,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1357
S4AA1F_X1463,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1F_X1463
S4AA1F_X1466,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1466
S4AA1F_X1481,Baker2023,acera22,F.3,F,Family 4 - Child 1 - Lineage 22 - TP1,4AA1F_X1481
S4AA1F_X1482,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1482
S4AA1F_X1484,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1484
S4AA1K_X1395,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1395
S4AA1K_X1525,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1K_X1525
S4AA1K_X1527,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1527
S4AA1K_X1528,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1528
S4AA1K_X1530,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1530
S4AA1K_X1531,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1531
S4AA1K_X1532,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1532
S4AA1K_X1536,Baker2023,acera104,A.3,A,Family 4 - Child 1 - Lineage 104 - TP1,4AA1K_X1536
S4AA1K_X1538,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1538
S4AA1K_X1539,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1539
S4AA1K_X1544,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1544
S4AA1K_X1546,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1546
S4AA1N_X1634,Baker2023,acera104,A.3,A,Family 4 - Child 1 - Lineage 104 - TP1,4AA1N_X1634
S4AA1N_X1636,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1636
S4AA1N_X1638,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1638
S4AA1N_X1646,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1N_X1646
S4AA1N_X1647,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1647
S4AA1N_X1648,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1N_X1648
S4AB1K_X1436,Baker2023,acera23,C.1,C,Family 4 - Child 2 - Lineage 23 - TP1,4AB1K_X1436
S4AB1K_X1658,Baker2023,acera21,A.3,A,Family 4 - Child 2 - Lineage 21 - TP1,4AB1K_X1658
S4AB1K_X1660,Baker2023,acera22,F.3,F,Family 4 - Child 2 - Lineage 22 - TP1,4AB1K_X1660
S4PA2C_X1102,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1102
S4PA2C_X1103,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1103
S4PA2C_X1104,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1104
S4PA2C_X1105,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1105
S4PA2C_X1106,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1106
S4PA2C_X1107,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1107
S4PA2C_X1108,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1108
S4PA2C_X1113,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1113
S4PA2C_X1115,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1115
S4PA2C_X1116,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1116
S4PA2C_X1117,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1117
S4PA2C_X1118,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1118
S4PA2C_X1119,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1119
S4PA2C_X1120,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1120
S4PA2C_X1121,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1121
S4PA2C_X1123,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1123
S4PA2C_X1124,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1124
S4PA2F_X1049,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1049
S4PA2F_X1051,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1051
S4PA2F_X1052,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1052
S4PA2F_X1054,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1054
S4PA2F_X1055,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1055
S4PA2F_X1057,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2F_X1057
S4PA2F_X1058,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1058
S4PA2F_X1059,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1059
S4PA2F_X1060,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2F_X1060
S4PA2F_X1061,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1061
S4PA2F_X1062,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1062
S4PA2F_X1063,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1063
S4PA2F_X1064,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1064
S4PA2F_X1065,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1065
S4PA2F_X1066,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1066
S4PA2F_X1067,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1067
S4PA2F_X1068,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1068
S4PA2F_X1069,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1069
S4PA2F_X1070,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1070
S4PA2F_X1071,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1071
S4PA2F_X1072,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1072
S4PA2F_X1109,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2F_X1109
S4PA2F_X1110,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1110
S4PA2F_X1111,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1111
S4PA2K_X1001,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1001
S4PA2K_X1002,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1002
S4PA2K_X1003,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1003
S4PA2K_X1004,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1004
S4PA2K_X1005,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1005
S4PA2K_X1006,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1006
S4PA2K_X1007,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1007
S4PA2K_X1008,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1008
S4PA2K_X1009,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1009
S4PA2K_X1010,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1010
S4PA2K_X1011,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1011
S4PA2K_X1012,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1012
